product_id,product_code,product_name,category_id,velocity_class_id,avg_retail_price,weight_lbs,shelf_life_days,supplier_id
1357,HOME-1107,Dumbbells Set v170,3,3,49.99,6.73,NULL,9
1358,HOME-1108,Puzzle 1000pc v170,3,3,149.99,39.00,NULL,16
1359,HOME-1109,Eggs Dozen v170,3,3,149.99,39.87,NULL,25
1360,HOME-1110,Face Mask Sheet v170,3,3,79.99,27.08,NULL,31
1361,HOME-1111,Curtains Blackout v171,3,3,79.99,23.63,NULL,25
1362,HOME-1112,Running Shoes v171,3,3,249.99,31.49,NULL,34
1363,HOME-1113,Yogurt Vanilla v171,3,3,49.99,5.83,NULL,26
1364,HOME-1114,Vitamins Multi v171,3,2,49.99,43.25,NULL,28
1365,HOME-1115,Mirror Wall v171,3,3,19.99,29.91,NULL,24
1366,HOME-1116,Toothbrush Electric v171,3,3,79.99,19.78,NULL,4
1367,HOME-1117,Cheese Cheddar v171,3,2,19.99,4.62,NULL,11
1368,HOME-1118,Toy Car Remote v171,3,2,19.99,41.01,NULL,5
1369,HOME-1119,Running Shoes Pro v172,3,3,149.99,35.82,NULL,27
1370,HOME-1120,Tennis Racket v172,3,3,49.99,33.10,NULL,2
1371,HOME-1121,Puzzle 1000pc v172,3,3,149.99,12.91,NULL,22
1372,HOME-1122,Toy Car Remote v172,3,3,249.99,10.29,NULL,27
1373,HOME-1123,Trading Card Pack v172,3,3,149.99,4.32,NULL,4
1374,HOME-1124,Toothbrush Electric v172,3,3,79.99,3.21,NULL,11
1375,HOME-1125,Ice Melt Bag v172,3,2,19.99,32.89,NULL,11
1376,HOME-1126,Serum Vitamin C v172,3,2,249.99,5.54,NULL,3
1377,HOME-1127,Action Figure Set v173,3,2,49.99,22.29,NULL,22
1378,HOME-1128,Running Shoes v173,3,2,49.99,49.13,NULL,6
1379,HOME-1129,Monitor 27in v173,3,3,19.99,14.95,NULL,21
1380,HOME-1130,Swim Goggles v173,3,3,49.99,25.32,NULL,32
1381,HOME-1131,Video Game Controller v173,3,3,79.99,33.46,NULL,6
1382,HOME-1132,Cheese Cheddar v173,3,3,19.99,32.57,NULL,35
1383,HOME-1133,Pasta Box v173,3,2,49.99,48.91,NULL,2
1384,HOME-1134,Fireworks Pack v173,3,3,249.99,44.58,NULL,18
1385,HOME-1135,Winter Jacket v174,3,3,19.99,20.60,NULL,3
1386,HOME-1136,Toothbrush Electric v174,3,2,249.99,17.88,NULL,14
1387,HOME-1137,USB-C Cable 6ft v174,3,3,149.99,9.20,NULL,23
1388,HOME-1138,Monitor 27in v174,3,3,249.99,8.42,NULL,24
1389,HOME-1139,Lamp Floor v174,3,3,79.99,16.53,NULL,15
1390,HOME-1140,Tablet 10in v174,3,3,49.99,2.49,NULL,35
1391,HOME-1141,Thanksgiving Centerpiece v174,3,3,249.99,2.93,NULL,20
1392,HOME-1142,Smartphone X12 v174,3,3,49.99,42.88,NULL,15
1393,HOME-1143,Pillow Memory Foam v175,3,3,149.99,11.82,NULL,6
1394,HOME-1144,Sunscreen 50+ v175,3,2,19.99,25.05,NULL,3
1395,HOME-1145,Building Blocks v175,3,2,79.99,29.29,NULL,7
1396,HOME-1146,Keyboard Mechanical v175,3,2,19.99,36.20,NULL,28
1397,HOME-1147,Eggs Dozen v175,3,2,79.99,13.15,NULL,32
1398,HOME-1148,Vacuum Upright v175,3,3,149.99,8.99,NULL,26
1399,HOME-1149,Face Mask Sheet v175,3,3,249.99,8.37,NULL,17
1400,HOME-1150,Pumpkin Decoration v175,3,3,49.99,40.52,NULL,19
1401,HOME-1151,USB-C Cable 6ft v176,3,3,49.99,11.79,NULL,29
1402,HOME-1152,Yoga Mat v176,3,3,79.99,45.43,NULL,28
1403,HOME-1153,Cologne Mens v176,3,2,249.99,8.22,NULL,20
1404,HOME-1154,Dumbbells Set v176,3,2,79.99,36.88,NULL,17
1405,HOME-1155,Curtains Blackout v176,3,3,149.99,26.80,NULL,26
1406,HOME-1156,Backpack Hiking v176,3,3,79.99,48.17,NULL,26
1407,HOME-1157,Cologne Mens v176,3,2,149.99,42.76,NULL,15
1408,HOME-1158,Jeans Classic Blue v176,3,3,49.99,4.49,NULL,35
1409,HOME-1159,Plush Toy v177,3,3,49.99,39.39,NULL,6
1410,HOME-1160,Webcam HD v177,3,2,79.99,38.88,NULL,32
1411,HOME-1161,T-Shirt Cotton v177,3,3,149.99,43.46,NULL,16
1412,HOME-1162,Vacuum Upright v177,3,3,49.99,7.47,NULL,6
1413,HOME-1163,Coffee Beans v177,3,3,149.99,1.59,NULL,4
1414,HOME-1164,Keyboard Mechanical v177,3,2,79.99,36.91,NULL,1
1415,HOME-1165,Skateboard Pro v177,3,3,79.99,18.84,NULL,29
1416,HOME-1166,Dress Casual v177,3,3,19.99,40.71,NULL,32
1417,HOME-1167,Lego Set Large v178,3,2,49.99,46.78,NULL,28
1418,HOME-1168,Bread Whole Wheat v178,3,3,49.99,6.91,NULL,29
1419,HOME-1169,Toy Car Remote v178,3,2,149.99,22.70,NULL,22
1420,HOME-1170,Skateboard Pro v178,3,3,249.99,39.40,NULL,28
1421,HOME-1171,Coffee Beans v178,3,3,249.99,20.95,NULL,20
1422,HOME-1172,Easter Basket v178,3,2,249.99,36.39,NULL,12
1423,HOME-1173,Eggs Dozen v178,3,2,79.99,31.96,NULL,15
1424,HOME-1174,Deodorant Antiperspirant v178,3,2,149.99,39.80,NULL,26
1425,HOME-1175,Tablet 10in v179,3,3,49.99,28.33,NULL,11
1426,HOME-1176,Pumpkin Decoration v179,3,3,249.99,26.07,NULL,30
1427,HOME-1177,Ice Melt Bag v179,3,2,79.99,37.15,NULL,30
1428,HOME-1178,Easter Basket v179,3,3,149.99,22.66,NULL,20
1429,HOME-1179,Running Shoes v179,3,3,79.99,27.09,NULL,2
1430,HOME-1180,Smart Watch v179,3,2,19.99,8.35,NULL,7
1431,HOME-1181,Plant Pot Ceramic v179,3,2,149.99,28.79,NULL,20
1432,HOME-1182,Backpack Hiking v179,3,2,19.99,32.71,NULL,22
1433,HOME-1183,Ornament Pack v180,3,3,49.99,45.83,NULL,34
1434,HOME-1184,Costume Mask v180,3,3,19.99,32.42,NULL,17
1435,HOME-1185,Rice Basmati v180,3,2,149.99,41.49,NULL,35
1436,HOME-1186,Toothbrush Electric v180,3,3,249.99,17.40,NULL,27
1437,HOME-1187,Webcam HD v180,3,2,19.99,8.98,NULL,15
1438,HOME-1188,Action Figure Set v180,3,3,19.99,41.65,NULL,6
1439,HOME-1189,Olive Oil Extra v180,3,2,49.99,8.16,NULL,27
1440,HOME-1190,Webcam HD v180,3,3,249.99,13.71,NULL,14
1441,HOME-1191,Cereal Granola v181,3,3,149.99,4.92,NULL,34
1442,HOME-1192,Shampoo Moisturizing v181,3,3,79.99,23.79,NULL,16
1443,HOME-1193,Halloween Costume v181,3,3,149.99,33.14,NULL,32
1444,HOME-1194,Lamp Floor v181,3,2,149.99,29.01,NULL,13
1445,HOME-1195,Vitamins Multi v181,3,3,149.99,13.23,NULL,25
1446,HOME-1196,Cheese Cheddar v181,3,3,149.99,33.33,NULL,13
1447,HOME-1197,Lip Balm SPF v181,3,3,79.99,10.20,NULL,4
1448,HOME-1198,Plush Toy v181,3,2,49.99,40.24,NULL,12
1449,HOME-1199,Webcam HD v182,3,3,79.99,4.91,NULL,24
1450,HOME-1200,Face Cream Moisturizer v182,3,2,149.99,20.35,NULL,13
1451,HOME-1201,Plant Pot Ceramic v182,3,2,49.99,41.66,NULL,33
1452,HOME-1202,Milk Whole 1gal v182,3,2,79.99,13.02,NULL,25
1453,HOME-1203,Pillow Memory Foam v182,3,2,249.99,32.97,NULL,23
1454,HOME-1204,Smart Watch v182,3,3,49.99,14.13,NULL,28
1455,HOME-1205,Jeans Classic Blue v182,3,3,249.99,49.02,NULL,3
1456,HOME-1206,Serum Vitamin C v182,3,2,19.99,11.84,NULL,29
1457,HOME-1207,Yogurt Vanilla v183,3,3,149.99,20.05,NULL,35
1458,HOME-1208,Olive Oil Extra v183,3,3,79.99,42.75,NULL,27
1459,HOME-1209,Pasta Box v183,3,3,49.99,49.36,NULL,16
1460,HOME-1210,Monitor 27in v183,3,2,49.99,27.69,NULL,33
1461,HOME-1211,Thanksgiving Centerpiece v183,3,3,49.99,21.52,NULL,27
1462,HOME-1212,Plush Toy v183,3,2,49.99,1.86,NULL,7
1463,HOME-1213,Halloween Costume v183,3,3,249.99,17.46,NULL,10
1464,HOME-1214,Mirror Wall v183,3,2,249.99,11.15,NULL,1
1465,HOME-1215,Cheese Cheddar v184,3,3,249.99,32.17,NULL,28
1466,HOME-1216,Video Game Controller v184,3,2,19.99,39.43,NULL,10
1467,HOME-1217,Serum Vitamin C v184,3,2,49.99,33.23,NULL,24
1468,HOME-1218,Baseball Glove v184,3,3,19.99,5.06,NULL,26
1469,HOME-1219,Video Game Controller v184,3,3,149.99,48.18,NULL,14
1470,HOME-1220,Fireworks Pack v184,3,3,149.99,11.63,NULL,27
1471,HOME-1221,Coffee Beans v184,3,3,249.99,27.44,NULL,22
1472,HOME-1222,Power Bank 20000mAh v184,3,2,49.99,29.59,NULL,3
1473,HOME-1223,Valentine Chocolate v185,3,3,19.99,16.78,NULL,11
1474,HOME-1224,Ornament Pack v185,3,3,149.99,9.08,NULL,16
1475,HOME-1225,Polo Shirt v185,3,3,19.99,34.83,NULL,24
1476,HOME-1226,Sunscreen 50+ v185,3,3,149.99,29.79,NULL,10
1477,HOME-1227,Eye Cream v185,3,3,79.99,26.00,NULL,33
1478,HOME-1228,Building Blocks v185,3,3,19.99,27.03,NULL,18
1479,HOME-1229,Lamp Floor v185,3,3,249.99,16.32,NULL,33
1480,HOME-1230,Monitor 27in v185,3,3,249.99,24.37,NULL,30
1481,HOME-1231,Doll Fashion v186,3,3,49.99,27.92,NULL,3
1482,HOME-1232,Bedding Set Queen v186,3,2,249.99,40.57,NULL,32
1483,HOME-1233,Snow Shovel v186,3,2,149.99,38.66,NULL,4
1484,HOME-1234,Bedding Set Queen v186,3,3,79.99,29.35,NULL,7
1485,HOME-1235,Deodorant Antiperspirant v186,3,2,49.99,41.52,NULL,4
1486,HOME-1236,Running Shoes Pro v186,3,2,79.99,28.97,NULL,21
1487,HOME-1237,Plush Toy v186,3,3,19.99,4.23,NULL,24
1488,HOME-1238,Trading Card Pack v186,3,3,19.99,5.41,NULL,34
1489,HOME-1239,Scarf Wool v187,3,2,19.99,39.17,NULL,26
1490,HOME-1240,Toaster 4-Slice v187,3,3,19.99,7.85,NULL,20
1491,HOME-1241,Rice Basmati v187,3,3,249.99,40.42,NULL,11
1492,HOME-1242,Running Shoes Pro v187,3,2,79.99,5.16,NULL,24
1493,HOME-1243,Smart Watch v187,3,2,79.99,45.00,NULL,29
1494,HOME-1244,Power Bank 20000mAh v187,3,3,249.99,13.59,NULL,9
1495,HOME-1245,Keyboard Mechanical v187,3,3,19.99,38.29,NULL,35
1496,HOME-1246,Toy Car Remote v187,3,3,19.99,25.21,NULL,27
1497,HOME-1247,Olive Oil Extra v188,3,3,19.99,38.72,NULL,3
1498,HOME-1248,Toy Car Remote v188,3,2,19.99,18.75,NULL,33
1499,HOME-1249,Lamp Floor v188,3,2,249.99,12.03,NULL,9
1500,HOME-1250,Plush Toy v188,3,3,249.99,30.74,NULL,29
1501,HOME-1251,Cap Baseball v188,3,3,19.99,21.55,NULL,24
1502,HOME-1252,Toy Car Remote v188,3,3,19.99,33.08,NULL,9
1503,HOME-1253,Perfume Womens v188,3,2,249.99,43.70,NULL,17
1504,HOME-1254,Bluetooth Speaker v188,3,3,249.99,7.44,NULL,32
1505,HOME-1255,Smartphone X12 v189,3,2,79.99,44.89,NULL,22
1506,HOME-1256,Rice Basmati v189,3,2,19.99,15.53,NULL,4
1507,HOME-1257,Wireless Earbuds v189,3,2,79.99,23.81,NULL,8
1508,HOME-1258,Halloween Costume v189,3,3,49.99,37.56,NULL,25
1509,HOME-1259,Clock Digital v189,3,3,249.99,21.50,NULL,1
1510,HOME-1260,Thanksgiving Centerpiece v189,3,2,19.99,8.41,NULL,9
1511,HOME-1261,Socks 6-pack v189,3,3,149.99,21.80,NULL,31
1512,HOME-1262,Shorts Summer v189,3,2,249.99,38.85,NULL,21
1513,HOME-1263,Coffee Beans v190,3,3,249.99,31.22,NULL,27
1514,HOME-1264,Kite Sports v190,3,2,149.99,38.51,NULL,6
1515,HOME-1265,Deodorant Antiperspirant v190,3,3,149.99,1.33,NULL,16
1516,HOME-1266,Valentine Chocolate v190,3,3,149.99,18.24,NULL,6
1517,HOME-1267,Trading Card Pack v190,3,3,249.99,22.55,NULL,7
1518,HOME-1268,Ornament Pack v190,3,3,249.99,17.55,NULL,30
1519,HOME-1269,Bluetooth Speaker v190,3,2,249.99,20.55,NULL,6
1520,HOME-1270,Tennis Racket v190,3,3,19.99,25.72,NULL,13
1521,HOME-1271,Running Shoes v191,3,2,19.99,18.83,NULL,35
1522,HOME-1272,Rice Basmati v191,3,3,79.99,38.05,NULL,25
1523,HOME-1273,Christmas Tree 6ft v191,3,2,149.99,29.88,NULL,32
1524,HOME-1274,Coffee Maker v191,3,2,249.99,44.89,NULL,35
1525,HOME-1275,Trading Card Pack v191,3,3,49.99,28.86,NULL,28
1526,HOME-1276,Smartphone X12 v191,3,2,149.99,26.28,NULL,13
1527,HOME-1277,T-Shirt Cotton v191,3,3,149.99,46.48,NULL,2
1528,HOME-1278,Soccer Ball v191,3,2,49.99,8.52,NULL,14
1529,HOME-1279,Tent 4-Person v192,3,3,79.99,12.25,NULL,13
1530,HOME-1280,Skateboard Pro v192,3,2,49.99,3.78,NULL,11
1531,HOME-1281,Lip Balm SPF v192,3,2,149.99,31.76,NULL,35
1532,HOME-1282,Halloween Costume v192,3,2,249.99,18.44,NULL,13
1533,HOME-1283,Jeans Classic Blue v192,3,2,249.99,42.46,NULL,20
1534,HOME-1284,Deodorant Antiperspirant v192,3,3,19.99,46.12,NULL,34
1535,HOME-1285,Scarf Wool v192,3,3,249.99,21.05,NULL,1
1536,HOME-1286,Smart Watch v192,3,2,149.99,24.27,NULL,7
1537,HOME-1287,Clock Digital v193,3,3,79.99,16.24,NULL,6
1538,HOME-1288,Puzzle 1000pc v193,3,2,79.99,11.10,NULL,32
1539,HOME-1289,Swim Goggles v193,3,3,249.99,38.37,NULL,13
1540,HOME-1290,Toaster 4-Slice v193,3,3,19.99,35.39,NULL,35
1541,HOME-1291,Running Shoes v193,3,3,49.99,43.33,NULL,13
1542,HOME-1292,Yo-Yo Classic v193,3,3,19.99,35.48,NULL,24
1543,HOME-1293,Thanksgiving Centerpiece v193,3,2,19.99,43.41,NULL,2
1544,HOME-1294,Tennis Racket v193,3,2,149.99,45.92,NULL,15
1545,HOME-1295,Dress Casual v194,3,2,149.99,20.20,NULL,20
1546,HOME-1296,Smartphone X12 v194,3,3,79.99,29.17,NULL,26
1547,HOME-1297,Peanut Butter v194,3,3,149.99,6.62,NULL,16
1548,HOME-1298,Pasta Box v194,3,3,19.99,8.79,NULL,35
1549,HOME-1299,Polo Shirt v194,3,3,49.99,7.23,NULL,13
1550,HOME-1300,Curtains Blackout v194,3,2,79.99,44.68,NULL,3
1551,HOME-1301,Sunscreen 50+ v194,3,2,79.99,25.69,NULL,29
1552,HOME-1302,Coffee Maker v194,3,2,49.99,23.02,NULL,27
1553,HOME-1303,Area Rug 8x10 v195,3,2,49.99,12.07,NULL,5
1554,HOME-1304,Vacuum Upright v195,3,2,79.99,35.23,NULL,28
1555,HOME-1305,Gloves Winter v195,3,3,79.99,3.26,NULL,33
1556,HOME-1306,Jeans Classic Blue v195,3,3,249.99,34.45,NULL,15
1557,HOME-1307,New Year Decoration v195,3,2,19.99,16.90,NULL,15
1558,HOME-1308,Eggs Dozen v195,3,3,49.99,28.84,NULL,30
1559,HOME-1309,Thanksgiving Centerpiece v195,3,2,19.99,23.60,NULL,23
1560,HOME-1310,Trading Card Pack v195,3,3,249.99,33.26,NULL,29
1561,HOME-1311,Running Shoes Pro v196,3,2,19.99,14.32,NULL,3
1562,HOME-1312,Eggs Dozen v196,3,3,249.99,48.25,NULL,26
1563,HOME-1313,Laptop Pro 15 v196,3,3,19.99,4.93,NULL,18
1564,HOME-1314,Bicycle Mountain v196,3,3,19.99,29.07,NULL,7
1565,HOME-1315,Milk Whole 1gal v196,3,3,49.99,17.11,NULL,18
1566,HOME-1316,Backpack Hiking v196,3,2,19.99,14.93,NULL,24
1567,HOME-1317,Vacuum Upright v196,3,3,79.99,17.78,NULL,9
1568,HOME-1318,Pumpkin Decoration v196,3,3,249.99,22.44,NULL,22
1569,HOME-1319,Swim Goggles v197,3,3,19.99,23.29,NULL,21
1570,HOME-1320,Cheese Cheddar v197,3,3,19.99,47.51,NULL,23
1571,HOME-1321,Toothbrush Electric v197,3,3,79.99,22.51,NULL,34
1572,HOME-1322,Face Cream Moisturizer v197,3,3,19.99,23.79,NULL,16
1573,HOME-1323,Bluetooth Speaker v197,3,2,249.99,39.65,NULL,3
1574,HOME-1324,Lamp Floor v197,3,2,49.99,36.85,NULL,22
1575,HOME-1325,Skateboard Pro v197,3,3,19.99,25.49,NULL,5
1576,HOME-1326,Board Game v197,3,2,249.99,38.61,NULL,13
1577,HOME-1327,Vitamins Multi v198,3,3,79.99,44.80,NULL,25
1578,HOME-1328,Trading Card Pack v198,3,2,149.99,29.36,NULL,8
1579,HOME-1329,Sunscreen 50+ v198,3,2,19.99,4.61,NULL,7
1580,HOME-1330,Bicycle Mountain v198,3,3,79.99,45.96,NULL,19
1581,HOME-1331,Halloween Costume v198,3,2,49.99,45.92,NULL,16
1582,HOME-1332,Tent 4-Person v198,3,2,79.99,27.07,NULL,6
1583,HOME-1333,Yo-Yo Classic v198,3,3,79.99,27.15,NULL,29
1584,HOME-1334,Ornament Pack v198,3,3,149.99,39.84,NULL,17
1585,HOME-1335,Thanksgiving Centerpiece v199,3,3,149.99,40.37,NULL,22
1586,HOME-1336,Eggs Dozen v199,3,3,79.99,48.97,NULL,24
1587,HOME-1337,Water Bottle Insulated v199,3,3,19.99,13.15,NULL,1
1588,HOME-1338,Yogurt Vanilla v199,3,2,249.99,49.48,NULL,6
1589,HOME-1339,Sunscreen 50+ v199,3,3,249.99,38.01,NULL,3
1590,HOME-1340,Christmas Tree 6ft v199,3,2,49.99,38.95,NULL,16
1591,HOME-1341,Vitamins Multi v199,3,3,249.99,41.77,NULL,9
1592,HOME-1342,Plush Toy v199,3,3,79.99,43.07,NULL,18
1593,HOME-1343,Toothbrush Electric v200,3,3,149.99,31.01,NULL,26
1594,HOME-1344,Toy Car Remote v200,3,3,249.99,28.15,NULL,19
1595,HOME-1345,Yogurt Vanilla v200,3,2,249.99,24.09,NULL,30
1596,HOME-1346,Clock Digital v200,3,3,149.99,33.54,NULL,19
1597,HOME-1347,Monitor 27in v200,3,3,49.99,35.38,NULL,30
1598,HOME-1348,Perfume Womens v200,3,3,149.99,18.05,NULL,14
1599,HOME-1349,Curtains Blackout v200,3,2,19.99,28.22,NULL,34
1600,HOME-1350,Backpack Hiking v200,3,2,79.99,22.03,NULL,27
1601,HOME-1351,Baseball Glove v201,3,2,79.99,32.49,NULL,14
1602,HOME-1352,Milk Whole 1gal v201,3,2,19.99,11.57,NULL,2
1603,HOME-1353,Running Shoes Pro v201,3,3,79.99,8.87,NULL,13
1604,HOME-1354,Eye Cream v201,3,3,249.99,21.14,NULL,30
1605,HOME-1355,Toothbrush Electric v201,3,3,79.99,37.22,NULL,13
1606,HOME-1356,Wireless Earbuds v201,3,3,249.99,30.26,NULL,9
1607,HOME-1357,Pillow Memory Foam v201,3,2,49.99,20.58,NULL,1
1608,HOME-1358,Bedding Set Queen v201,3,2,149.99,4.19,NULL,13
1609,HOME-1359,Running Shoes Pro v202,3,2,49.99,7.72,NULL,21
1610,HOME-1360,Eggs Dozen v202,3,2,19.99,35.93,NULL,25
1611,HOME-1361,Ice Melt Bag v202,3,2,249.99,36.20,NULL,34
1612,HOME-1362,Webcam HD v202,3,3,79.99,18.83,NULL,30
1613,HOME-1363,Tablet 10in v202,3,2,249.99,48.11,NULL,1
1614,HOME-1364,Running Shoes v202,3,3,149.99,6.37,NULL,33
1615,HOME-1365,Keyboard Mechanical v202,3,3,249.99,17.83,NULL,9
1616,HOME-1366,Scarf Wool v202,3,3,19.99,31.50,NULL,20
1617,HOME-1367,Sweatshirt Hoodie v203,3,3,249.99,36.95,NULL,15
1618,HOME-1368,Yogurt Vanilla v203,3,2,79.99,23.09,NULL,14
1619,HOME-1369,Eye Cream v203,3,3,249.99,48.55,NULL,11
1620,HOME-1370,Keyboard Mechanical v203,3,3,149.99,45.66,NULL,11
1621,HOME-1371,Keyboard Mechanical v203,3,3,249.99,17.13,NULL,8
1622,HOME-1372,Vitamins Multi v203,3,3,249.99,15.79,NULL,19
1623,HOME-1373,Bluetooth Speaker v203,3,3,149.99,11.32,NULL,13
1624,HOME-1374,Tent 4-Person v203,3,3,249.99,25.60,NULL,1
1625,HOME-1375,Plant Pot Ceramic v204,3,2,19.99,41.55,NULL,25
1626,HOME-1376,Ice Melt Bag v204,3,2,249.99,30.65,NULL,6
1627,HOME-1377,Backpack Hiking v204,3,3,249.99,13.74,NULL,23
1628,HOME-1378,Doll Fashion v204,3,3,19.99,19.86,NULL,5
1629,HOME-1379,Yo-Yo Classic v204,3,3,79.99,15.46,NULL,3
1630,HOME-1380,Action Figure Set v204,3,3,19.99,46.98,NULL,31
1631,HOME-1381,Winter Jacket v204,3,3,249.99,7.39,NULL,19
1632,HOME-1382,Kite Sports v204,3,3,149.99,27.76,NULL,31
1633,HOME-1383,Backpack Hiking v205,3,2,249.99,8.95,NULL,6
1634,HOME-1384,Laptop Pro 15 v205,3,3,49.99,46.23,NULL,25
1635,HOME-1385,Shorts Summer v205,3,3,249.99,43.10,NULL,4
1636,HOME-1386,Thanksgiving Centerpiece v205,3,3,79.99,2.09,NULL,30
1637,HOME-1387,Milk Whole 1gal v205,3,3,19.99,24.77,NULL,13
1638,HOME-1388,Mirror Wall v205,3,2,19.99,31.84,NULL,10
1639,HOME-1389,Shorts Summer v205,3,2,149.99,2.91,NULL,1
1640,HOME-1390,Tennis Racket v205,3,2,149.99,10.94,NULL,28
1641,HOME-1391,Toothbrush Electric v206,3,3,79.99,34.57,NULL,8
1642,HOME-1392,Yoga Mat v206,3,3,19.99,1.39,NULL,19
1643,HOME-1393,Webcam HD v206,3,3,49.99,2.58,NULL,7
1644,HOME-1394,Yo-Yo Classic v206,3,3,149.99,27.66,NULL,27
1645,HOME-1395,Water Bottle Insulated v206,3,3,149.99,23.54,NULL,31
1646,HOME-1396,Polo Shirt v206,3,3,79.99,13.77,NULL,2
1647,HOME-1397,Fireworks Pack v206,3,3,79.99,43.22,NULL,15
1648,HOME-1398,Polo Shirt v206,3,2,249.99,5.90,NULL,14
1649,HOME-1399,Cheese Cheddar v207,3,3,149.99,24.61,NULL,13
1650,HOME-1400,Laptop Pro 15 v207,3,2,19.99,33.22,NULL,22
1651,HOME-1401,Lego Set Large v207,3,3,249.99,12.85,NULL,29
1652,HOME-1402,Tablet 10in v207,3,3,149.99,9.07,NULL,32
1653,HOME-1403,Vitamins Multi v207,3,3,49.99,18.36,NULL,17
1654,HOME-1404,Eggs Dozen v207,3,2,19.99,12.67,NULL,4
1655,HOME-1405,Cap Baseball v207,3,3,249.99,7.25,NULL,21
1656,HOME-1406,Valentine Chocolate v207,3,2,79.99,42.26,NULL,11
1657,HOME-1407,Building Blocks v208,3,3,49.99,7.04,NULL,2
1658,HOME-1408,Shampoo Moisturizing v208,3,3,49.99,37.76,NULL,32
1659,HOME-1409,Thanksgiving Centerpiece v208,3,3,249.99,30.88,NULL,30
1660,HOME-1410,Yo-Yo Classic v208,3,2,49.99,40.00,NULL,6
1661,HOME-1411,Christmas Tree 6ft v208,3,3,149.99,9.23,NULL,27
1662,HOME-1412,Backpack Hiking v208,3,3,79.99,5.84,NULL,15
1663,HOME-1413,Jeans Classic Blue v208,3,3,49.99,49.61,NULL,2
1664,HOME-1414,Toothbrush Electric v208,3,3,249.99,3.15,NULL,21
1665,HOME-1415,Milk Whole 1gal v209,3,2,79.99,30.25,NULL,32
1666,HOME-1416,Wireless Earbuds v209,3,3,249.99,9.27,NULL,5
1667,HOME-1417,Tent 4-Person v209,3,3,49.99,30.29,NULL,31
1668,HOME-1418,Tent 4-Person v209,3,3,249.99,20.47,NULL,9
1669,HOME-1419,Building Blocks v209,3,3,149.99,11.08,NULL,19
1670,HOME-1420,Scarf Wool v209,3,3,149.99,2.40,NULL,32
1671,HOME-1421,Mirror Wall v209,3,3,149.99,28.06,NULL,5
1672,HOME-1422,Swim Goggles v209,3,3,49.99,11.55,NULL,6
1673,HOME-1423,Sunscreen 50+ v210,3,2,49.99,3.62,NULL,10
1674,HOME-1424,Milk Whole 1gal v210,3,2,249.99,9.09,NULL,24
1675,HOME-1425,Jeans Classic Blue v210,3,3,149.99,21.94,NULL,16
1676,HOME-1426,Mirror Wall v210,3,3,19.99,24.25,NULL,16
1677,HOME-1427,Gloves Winter v210,3,3,249.99,35.90,NULL,18
1678,HOME-1428,Ornament Pack v210,3,2,19.99,30.55,NULL,35
1679,HOME-1429,Bedding Set Queen v210,3,2,19.99,25.26,NULL,1
1680,HOME-1430,Smart Watch v210,3,2,149.99,48.42,NULL,9
1681,HOME-1431,Skateboard Pro v211,3,2,19.99,45.85,NULL,5
1682,HOME-1432,USB-C Cable 6ft v211,3,2,249.99,38.81,NULL,26
1683,HOME-1433,Soccer Ball v211,3,2,79.99,18.28,NULL,28
1684,HOME-1434,Plush Toy v211,3,3,49.99,33.11,NULL,27
1685,HOME-1435,Coffee Maker v211,3,3,19.99,3.45,NULL,3
1686,HOME-1436,Deodorant Antiperspirant v211,3,2,79.99,29.23,NULL,30
1687,HOME-1437,Tennis Racket v211,3,3,79.99,45.51,NULL,13
1688,HOME-1438,Webcam HD v211,3,3,49.99,23.08,NULL,8
1689,HOME-1439,Toy Car Remote v212,3,3,249.99,48.35,NULL,31
1690,HOME-1440,Costume Mask v212,3,3,249.99,13.65,NULL,35
1691,HOME-1441,Costume Mask v212,3,2,149.99,40.07,NULL,19
1692,HOME-1442,Toaster 4-Slice v212,3,3,249.99,32.87,NULL,11
1693,HOME-1443,Curtains Blackout v212,3,3,19.99,44.55,NULL,20
1694,HOME-1444,Yoga Mat v212,3,3,149.99,47.50,NULL,27
1695,HOME-1445,Running Shoes v212,3,3,249.99,29.59,NULL,15
1696,HOME-1446,Coffee Beans v212,3,2,49.99,23.91,NULL,17
1697,HOME-1447,Shampoo Moisturizing v213,3,2,79.99,42.17,NULL,9
1698,HOME-1448,Running Shoes Pro v213,3,3,249.99,30.63,NULL,23
1699,HOME-1449,Rice Basmati v213,3,2,49.99,20.85,NULL,30
1700,HOME-1450,Cap Baseball v213,3,2,79.99,48.65,NULL,12
1701,HOME-1451,Kite Sports v213,3,3,49.99,20.77,NULL,23
1702,HOME-1452,New Year Decoration v213,3,3,249.99,28.26,NULL,9
1703,HOME-1453,Mouse Wireless v213,3,3,149.99,26.56,NULL,21
1704,HOME-1454,Easter Basket v213,3,3,19.99,15.72,NULL,17
1705,HOME-1455,Winter Jacket v214,3,3,49.99,24.24,NULL,31
1706,HOME-1456,Halloween Costume v214,3,3,149.99,7.25,NULL,17
1707,HOME-1457,Costume Mask v214,3,3,19.99,8.63,NULL,27
1708,HOME-1458,Cereal Granola v214,3,2,249.99,2.32,NULL,11
1709,HOME-1459,Socks 6-pack v214,3,3,79.99,47.01,NULL,5
1710,HOME-1460,Gloves Winter v214,3,2,249.99,38.24,NULL,11
1711,HOME-1461,Vacuum Upright v214,3,3,149.99,47.64,NULL,21
